Trd, 002886.769, 127
Trd, 002895.923, 126
Trd, 002901.000, 125
Trd, 002901.692, 126
Trd, 002912.615, 128
Trd, 002933.115, 133
Trd, 002942.000, 129
Trd, 002943.577, 130
Trd, 002944.654, 131
Trd, 002956.192, 135
Trd, 002964.000, 126
Trd, 002970.192, 129
Trd, 002997.385, 138
Trd, 003008.615, 130
Trd, 003010.192, 131
Trd, 003017.654, 131
Trd, 003018.077, 133
Trd, 003023.038, 113
Trd, 003031.577, 138
Trd, 003032.769, 120
Trd, 003040.000, 124
Trd, 003040.231, 126
Trd, 003050.731, 131
Trd, 003066.731, 126
Trd, 003067.462, 129
Trd, 003076.115, 129
Trd, 003084.923, 131
Trd, 003100.346, 135
Trd, 003110.192, 127
Trd, 003115.808, 129
Trd, 003126.077, 126
Trd, 003127.538, 125
Trd, 003129.269, 133
Trd, 003129.654, 121
Trd, 003137.154, 109
Trd, 003154.731, 113
Trd, 003160.692, 122
Trd, 003180.808, 109
Trd, 003191.192, 114
Trd, 003196.577, 116
Trd, 003206.000, 130
Trd, 003217.000, 127
Trd, 003225.231, 132
Trd, 003234.654, 129
Trd, 003247.885, 117
Trd, 003250.692, 106
Trd, 003259.346, 111
Trd, 003268.731, 105
Trd, 003272.577, 114
Trd, 003277.885, 130
Trd, 003290.115, 127
Trd, 003305.115, 136
Trd, 003324.308, 130
Trd, 003339.692, 130
Trd, 003344.615, 122
Trd, 003346.385, 117
Trd, 003354.038, 132
Trd, 003355.962, 122
Trd, 003365.923, 132
Trd, 003372.231, 120
Trd, 003381.692, 117
Trd, 003388.500, 138
Trd, 003402.577, 137
Trd, 003403.346, 132
Trd, 003405.808, 146
Trd, 003419.346, 147
Trd, 003427.692, 118
Trd, 003443.615, 134
Trd, 003445.846, 116
Trd, 003448.615, 123
Trd, 003452.654, 141
Trd, 003469.346, 140
Trd, 003480.346, 141
Trd, 003481.577, 135
Trd, 003483.192, 142
Trd, 003494.692, 124
Trd, 003502.846, 128
Trd, 003508.923, 129
Trd, 003516.000, 138
Trd, 003518.077, 125
Trd, 003532.846, 136
Trd, 003556.423, 125
Trd, 003563.538, 148
Trd, 003571.500, 118
Trd, 003582.115, 136
Trd, 003590.077, 129
Trd, 003592.308, 130
Trd, 003612.038, 132
Trd, 003617.038, 122
Trd, 003634.846, 132
Trd, 003646.808, 132
Trd, 003657.308, 133
Trd, 003670.577, 130
Trd, 003685.923, 132
Trd, 003707.808, 131
Trd, 003717.000, 124
Trd, 003731.731, 131
Trd, 003740.846, 131
Trd, 003749.000, 125
Trd, 003768.846, 121
Trd, 003778.500, 126
Trd, 003779.269, 127
Trd, 003783.923, 121
Trd, 003799.192, 136
Trd, 003799.231, 129
Trd, 003804.231, 141
Trd, 003817.846, 128
Trd, 003819.154, 134
Trd, 003820.500, 125
Trd, 003843.038, 120
Trd, 003847.308, 120
Trd, 003850.423, 126
Trd, 003854.154, 131
Trd, 003855.308, 129
Trd, 003856.538, 128
Trd, 003863.308, 113
Trd, 003871.231, 129
Trd, 003886.808, 126
Trd, 003888.308, 133
Trd, 003891.538, 118
Trd, 003906.654, 124
Trd, 003910.269, 125
Trd, 003914.269, 128
Trd, 003918.115, 119
Trd, 003926.769, 131
Trd, 003939.346, 126
Trd, 003970.500, 128
Trd, 003981.192, 126
Trd, 003988.115, 131
Trd, 003989.692, 134
Trd, 003997.692, 135
Trd, 004004.192, 132
Trd, 004029.385, 130
Trd, 004034.308, 129
Trd, 004044.538, 140
Trd, 004053.423, 131
Trd, 004060.500, 128
Trd, 004080.692, 133
Trd, 004098.000, 132
Trd, 004110.577, 138
Trd, 004119.654, 127
Trd, 004126.269, 117
Trd, 004132.192, 134
Trd, 004147.500, 142
Trd, 004150.692, 133
Trd, 004153.462, 148
Trd, 004170.269, 139
Trd, 004171.769, 138
Trd, 004175.731, 117
Trd, 004177.269, 143
Trd, 004180.346, 118
Trd, 004197.115, 139
Trd, 004199.923, 138
Trd, 004204.538, 136
Trd, 004215.000, 136
Trd, 004225.615, 138
Trd, 004229.154, 131
Trd, 004229.577, 113
Trd, 004237.115, 120
Trd, 004240.654, 121
Trd, 004263.615, 128
Trd, 004269.423, 133
Trd, 004276.500, 125
Trd, 004278.500, 127
Trd, 004290.769, 135
Trd, 004296.385, 137
Trd, 004297.308, 137
Trd, 004309.385, 126
Trd, 004310.231, 121
Trd, 004314.269, 122
Trd, 004318.154, 128
Trd, 004320.192, 126
Trd, 004352.269, 126
Trd, 004359.000, 126
Trd, 004363.500, 131
Trd, 004386.115, 131
Trd, 004398.231, 129
Trd, 004404.808, 139
Trd, 004405.308, 113
Trd, 004415.269, 121
Trd, 004415.577, 118
Trd, 004423.808, 114
Trd, 004444.769, 104
Trd, 004445.885, 125
Trd, 004455.269, 123
Trd, 004461.654, 124
Trd, 004472.923, 132
Trd, 004479.692, 127
Trd, 004480.808, 132
Trd, 004491.769, 134
Trd, 004496.923, 109
Trd, 004499.269, 130
Trd, 004507.269, 136
Trd, 004524.962, 123
Trd, 004537.808, 121
Trd, 004544.846, 127
Trd, 004550.077, 129
Trd, 004551.846, 122
Trd, 004563.192, 128
Trd, 004570.038, 130
Trd, 004576.308, 135
Trd, 004576.846, 129
Trd, 004594.308, 140
Trd, 004604.962, 134
Trd, 004617.577, 136
Trd, 004626.154, 130
Trd, 004630.615, 132
Trd, 004642.231, 128
Trd, 004653.115, 119
Trd, 004653.885, 124
Trd, 004657.923, 121
Trd, 004659.846, 122
Trd, 004661.731, 120
Trd, 004676.692, 136
Trd, 004679.615, 134
Trd, 004689.731, 128
Trd, 004707.231, 141
Trd, 004708.615, 120
Trd, 004729.231, 124
Trd, 004734.500, 136
Trd, 004758.885, 127
Trd, 004759.962, 128
Trd, 004769.615, 125
Trd, 004775.923, 129
Trd, 004780.615, 133
Trd, 004782.731, 127
Trd, 004782.885, 127
Trd, 004797.769, 129
Trd, 004805.269, 124
Trd, 004808.885, 131
Trd, 004819.962, 126
Trd, 004834.423, 144
Trd, 004844.615, 132
Trd, 004852.462, 123
